id,education,joining_year,city,payment_tier,age,gender,ever_benched,years_experience,leave_or_not
1948,Bachelors,2013,Bangalore,3,25,Female,No,3,0
1952,Bachelors,2013,Bangalore,3,25,Male,No,3,0
1954,Masters,2015,Bangalore,3,27,Male,No,5,1
1956,Bachelors,2014,Bangalore,3,28,Male,No,2,1
1957,Bachelors,2014,Bangalore,3,25,Male,Yes,3,0
1958,Bachelors,2013,Bangalore,3,26,Male,No,4,0
1960,Bachelors,2018,Bangalore,3,27,Male,No,5,1
1961,Bachelors,2014,Bangalore,3,24,Male,No,2,0
1962,Bachelors,2013,Bangalore,3,28,Male,No,0,0
1963,Bachelors,2013,Bangalore,3,24,Male,No,2,0
1964,Bachelors,2012,Bangalore,3,28,Female,No,1,1
1965,Bachelors,2014,Bangalore,3,26,Male,No,4,0
1969,Bachelors,2014,Bangalore,3,28,Female,No,1,1
1970,Bachelors,2018,Bangalore,3,25,Male,No,3,1
1973,Bachelors,2017,Bangalore,3,28,Male,No,5,0
1975,Bachelors,2016,Bangalore,3,24,Male,No,2,0
1978,Bachelors,2014,Bangalore,3,25,Male,No,3,0
1980,Masters,2017,Bangalore,3,28,Female,No,0,1
1981,PHD,2018,Bangalore,3,26,Male,No,4,1
1982,Bachelors,2017,Bangalore,1,24,Male,No,2,0
1986,Bachelors,2014,Bangalore,3,25,Male,No,3,0
1988,Bachelors,2017,Bangalore,3,28,Male,No,2,0
1989,Bachelors,2014,Bangalore,3,28,Male,No,1,0
1992,Bachelors,2012,Bangalore,3,29,Male,No,1,0
1998,Bachelors,2017,Bangalore,3,28,Male,No,1,0
1999,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2004,Bachelors,2014,Bangalore,3,29,Male,Yes,2,0
2010,Bachelors,2018,Bangalore,3,26,Female,Yes,4,1
2015,Bachelors,2016,Bangalore,3,30,Female,No,2,1
2016,Bachelors,2012,Bangalore,3,26,Female,No,4,1
2017,Bachelors,2014,Bangalore,3,29,Male,No,1,0
2018,Bachelors,2012,Bangalore,3,26,Male,No,4,0
2019,Bachelors,2018,Bangalore,3,26,Male,Yes,4,1
2025,Bachelors,2016,Bangalore,3,29,Male,No,2,0
2026,Bachelors,2013,Bangalore,3,28,Male,Yes,1,0
2031,Bachelors,2015,Bangalore,3,30,Male,No,2,0
2032,Bachelors,2015,Bangalore,3,27,Female,No,5,1
2034,Bachelors,2014,Bangalore,3,30,Male,No,2,0
2035,Bachelors,2014,Bangalore,3,26,Female,No,4,0
2039,Bachelors,2014,Bangalore,3,29,Male,No,1,0
2041,Masters,2015,Bangalore,2,27,Female,Yes,5,1
2043,Masters,2017,Bangalore,3,26,Female,No,4,0
2044,Bachelors,2015,Bangalore,3,28,Male,No,2,0
2045,Bachelors,2013,Bangalore,3,27,Male,No,5,1
2047,Bachelors,2012,Bangalore,3,29,Male,No,1,1
2050,Bachelors,2014,Bangalore,3,26,Male,No,4,0
2052,Bachelors,2012,Bangalore,2,27,Female,No,5,1
2053,Bachelors,2018,Bangalore,3,28,Male,No,1,1
2055,PHD,2016,Bangalore,3,29,Female,No,1,0
2056,Masters,2018,Bangalore,3,30,Female,No,2,1
2057,Bachelors,2014,Bangalore,3,28,Female,No,2,0
2059,Bachelors,2012,Bangalore,3,30,Male,No,1,0
2062,Bachelors,2017,Bangalore,3,28,Female,No,2,0
2067,Bachelors,2012,Bangalore,3,26,Male,No,4,1
2069,Bachelors,2016,Bangalore,3,30,Male,No,2,0
2070,Bachelors,2013,Bangalore,3,27,Female,No,5,0
2072,Bachelors,2012,Bangalore,3,27,Male,No,5,0
2073,Bachelors,2018,Bangalore,3,30,Male,No,2,1
2075,Masters,2016,Bangalore,3,29,Female,No,2,0
2076,Bachelors,2017,Bangalore,3,27,Female,No,5,1
2077,Bachelors,2017,Bangalore,3,28,Male,No,2,0
2078,Bachelors,2017,Bangalore,3,27,Female,No,5,0
2080,Bachelors,2017,Bangalore,3,26,Male,No,4,0
2081,Bachelors,2013,Bangalore,3,28,Female,No,1,1
2083,Bachelors,2015,Bangalore,1,27,Male,No,5,0
2084,Bachelors,2016,Bangalore,3,30,Male,No,1,0
2089,Bachelors,2014,Bangalore,3,26,Male,No,4,1
2090,Bachelors,2014,Bangalore,3,26,Male,No,4,0
2093,Bachelors,2016,Bangalore,3,27,Female,Yes,5,0
2094,Bachelors,2017,Bangalore,3,26,Male,No,4,1
2097,Bachelors,2016,Bangalore,3,27,Male,No,5,0
2101,Bachelors,2016,Bangalore,3,27,Male,No,5,0
2104,Bachelors,2016,Bangalore,3,29,Male,No,2,0
2105,Bachelors,2012,Bangalore,3,28,Male,No,2,0
2106,Bachelors,2014,Bangalore,1,30,Male,Yes,2,1
2107,Bachelors,2013,Bangalore,3,27,Male,No,5,1
2109,Bachelors,2012,Bangalore,3,30,Male,No,2,0
2112,Bachelors,2013,Bangalore,3,29,Female,No,1,1
2114,Bachelors,2013,Bangalore,3,28,Female,No,1,0
2115,Masters,2016,Bangalore,3,29,Male,No,1,0
2117,Bachelors,2015,Bangalore,3,26,Male,No,4,0
2120,Bachelors,2012,Bangalore,3,28,Male,No,1,1
2123,Bachelors,2012,Bangalore,3,28,Male,No,2,0
2129,Bachelors,2015,Bangalore,3,30,Female,No,2,0
2130,Masters,2017,Bangalore,2,26,Male,Yes,4,1
2131,Bachelors,2012,Bangalore,3,26,Male,No,4,0
2132,Bachelors,2013,Bangalore,1,30,Male,No,1,0
2135,Bachelors,2016,Bangalore,3,28,Male,No,2,1
2140,Bachelors,2014,Bangalore,3,27,Male,No,5,1
2144,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2145,Bachelors,2013,Bangalore,3,29,Male,No,1,0
2148,Bachelors,2015,Bangalore,3,30,Female,No,1,1
2149,Bachelors,2014,Bangalore,3,26,Male,No,4,0
2150,Bachelors,2013,Bangalore,3,27,Female,No,5,0
2151,Bachelors,2016,Bangalore,3,29,Male,No,2,0
2152,Bachelors,2016,Bangalore,3,29,Male,No,1,0
2154,Bachelors,2014,Bangalore,3,27,Male,No,5,0
2155,Bachelors,2012,Bangalore,1,27,Female,No,5,0
2162,Bachelors,2013,Bangalore,3,27,Male,No,5,0
2164,Bachelors,2014,Bangalore,3,27,Male,No,5,1
2165,Bachelors,2016,Bangalore,3,30,Male,Yes,1,0
2168,Bachelors,2015,Bangalore,3,29,Male,No,1,0
2170,Bachelors,2013,Bangalore,3,28,Male,Yes,1,0
2172,Bachelors,2017,Bangalore,3,30,Male,No,1,0
2173,Bachelors,2012,Bangalore,3,27,Male,No,5,0
2175,Bachelors,2018,Bangalore,3,29,Male,No,1,1
2178,Bachelors,2016,Bangalore,3,26,Male,No,4,0
2179,Bachelors,2012,Bangalore,3,28,Female,No,1,0
2181,Bachelors,2014,Bangalore,3,29,Female,No,2,0
2182,PHD,2017,Bangalore,3,27,Male,No,5,0
2183,Bachelors,2017,Bangalore,3,29,Male,No,2,0
2184,Bachelors,2014,Bangalore,3,28,Male,No,2,0
2185,Bachelors,2014,Bangalore,3,26,Female,No,4,0
2186,Bachelors,2012,Bangalore,3,28,Male,No,2,0
2187,Masters,2018,Bangalore,3,28,Female,No,2,1
2188,Bachelors,2017,Bangalore,3,28,Female,No,1,0
2189,Bachelors,2015,Bangalore,3,28,Male,No,1,0
2195,Bachelors,2014,Bangalore,3,30,Male,No,1,0
2197,Bachelors,2014,Bangalore,1,29,Male,No,2,0
2200,PHD,2015,Bangalore,3,29,Male,No,2,0
2201,Bachelors,2014,Bangalore,3,28,Male,No,1,0
2203,Bachelors,2015,Bangalore,3,28,Female,No,1,0
2206,Bachelors,2014,Bangalore,3,29,Male,No,1,1
2207,Bachelors,2013,Bangalore,2,30,Female,No,1,1
2208,Bachelors,2015,Bangalore,3,29,Male,Yes,1,0
2209,Bachelors,2012,Bangalore,3,26,Male,No,4,0
2215,Bachelors,2012,Bangalore,3,30,Female,No,1,1
2218,Bachelors,2014,Bangalore,3,29,Male,No,1,0
2220,Bachelors,2016,Bangalore,3,28,Female,No,1,0
2223,Bachelors,2016,Bangalore,3,30,Female,Yes,2,0
2224,Bachelors,2015,Bangalore,3,26,Male,No,4,0
2229,Bachelors,2012,Bangalore,3,28,Male,No,1,0
2230,Bachelors,2014,Bangalore,3,28,Male,No,2,0
2231,PHD,2015,Bangalore,3,29,Female,No,1,0
2235,Bachelors,2013,Bangalore,1,30,Male,No,1,0
2236,Bachelors,2016,Bangalore,3,27,Female,No,5,1
2238,Bachelors,2015,Bangalore,3,30,Male,No,1,0
2245,Bachelors,2015,Bangalore,3,29,Male,No,2,0
2247,Bachelors,2017,Bangalore,3,30,Male,No,2,0
2248,Bachelors,2014,Bangalore,1,27,Female,No,5,0
2250,Bachelors,2012,Bangalore,3,29,Male,Yes,2,0
2252,Bachelors,2015,Bangalore,3,27,Female,No,5,0
2255,Bachelors,2015,Bangalore,3,28,Male,No,2,0
2256,Bachelors,2013,Bangalore,3,26,Female,No,4,0
2261,Masters,2018,Bangalore,3,26,Male,No,4,1
2262,Bachelors,2012,Bangalore,3,26,Male,No,4,0
2263,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2266,Bachelors,2018,Bangalore,3,29,Female,Yes,2,1
2267,Bachelors,2016,Bangalore,3,28,Male,No,1,0
2269,Bachelors,2014,Bangalore,3,30,Female,No,2,0
2270,Bachelors,2013,Bangalore,3,27,Male,No,5,1
2271,Bachelors,2014,Bangalore,3,29,Female,No,1,0
2274,Bachelors,2012,Bangalore,1,30,Female,No,2,0
2276,Bachelors,2012,Bangalore,3,30,Female,Yes,2,0
2280,Bachelors,2016,Bangalore,3,29,Male,No,2,0
2286,Masters,2017,Bangalore,3,27,Male,No,5,1
2289,Bachelors,2017,Bangalore,3,29,Male,No,1,0
2296,Bachelors,2012,Bangalore,1,27,Female,No,5,0
2297,Bachelors,2012,Bangalore,3,28,Male,No,2,0
2300,Bachelors,2013,Bangalore,3,27,Male,No,5,0
2301,Masters,2014,Bangalore,3,28,Male,No,1,1
2302,Bachelors,2015,Bangalore,3,29,Male,No,1,0
2304,Bachelors,2012,Bangalore,3,27,Male,Yes,5,0
2306,Bachelors,2015,Bangalore,3,28,Female,No,2,0
2307,Masters,2017,Bangalore,1,27,Male,No,5,0
2308,Bachelors,2015,Bangalore,3,27,Male,No,5,0
2309,Bachelors,2018,Bangalore,3,27,Male,Yes,5,1
2317,Masters,2013,Bangalore,2,29,Female,No,2,1
2318,Bachelors,2014,Bangalore,1,28,Male,No,2,1
2319,Bachelors,2015,Bangalore,3,30,Male,No,1,0
2321,Bachelors,2014,Bangalore,3,28,Female,Yes,1,0
2324,Bachelors,2018,Bangalore,3,28,Male,No,1,1
2326,Bachelors,2013,Bangalore,3,27,Male,No,5,0
2329,Bachelors,2015,Bangalore,3,28,Female,No,1,0
2330,Bachelors,2013,Bangalore,3,27,Male,Yes,5,0
2331,Bachelors,2012,Bangalore,3,26,Male,No,4,1
2332,Bachelors,2018,Bangalore,3,28,Male,No,2,1
2334,Bachelors,2015,Bangalore,3,29,Male,No,2,0
2338,Bachelors,2018,Bangalore,3,26,Male,No,4,1
2339,Masters,2017,Bangalore,3,26,Male,No,4,1
2341,Bachelors,2018,Bangalore,3,26,Female,Yes,4,1
2342,PHD,2014,Bangalore,3,27,Male,No,5,0
2344,Bachelors,2013,Bangalore,3,30,Female,No,1,1
2345,Bachelors,2012,Bangalore,3,30,Female,No,2,0
2347,Bachelors,2013,Bangalore,1,28,Female,No,1,0
2348,Bachelors,2017,Bangalore,3,30,Male,No,1,0
2350,PHD,2016,Bangalore,3,27,Male,No,5,0
2353,Bachelors,2013,Bangalore,3,27,Female,No,5,0
2361,Bachelors,2014,Bangalore,3,30,Male,No,2,1
2363,Bachelors,2017,Bangalore,3,29,Male,No,1,0
2365,Bachelors,2018,Bangalore,3,26,Female,No,4,1
2366,Bachelors,2014,Bangalore,1,28,Female,No,2,0
2370,Bachelors,2016,Bangalore,3,30,Female,No,1,0
2372,Bachelors,2016,Bangalore,3,29,Male,No,2,0
2374,Bachelors,2016,Bangalore,3,26,Male,No,4,0
2377,Bachelors,2015,Bangalore,3,29,Male,No,2,0
2378,Bachelors,2017,Bangalore,3,28,Male,No,2,0
2379,Bachelors,2015,Bangalore,3,29,Male,No,2,1
2381,Bachelors,2013,Bangalore,3,28,Male,No,1,0
2383,Bachelors,2013,Bangalore,3,26,Male,Yes,4,0
2393,Bachelors,2016,Bangalore,3,26,Male,No,4,0
2399,Bachelors,2014,Bangalore,3,29,Female,No,1,1
2400,Bachelors,2012,Bangalore,3,28,Male,No,1,0
2401,Bachelors,2016,Bangalore,3,27,Male,No,5,0
2402,Bachelors,2012,Bangalore,3,28,Female,No,1,0
2406,Masters,2015,Bangalore,3,26,Male,No,4,1
2407,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2408,Bachelors,2017,Bangalore,3,29,Female,No,1,0
2409,Bachelors,2017,Bangalore,3,27,Male,Yes,5,0
2415,Bachelors,2013,Bangalore,3,30,Male,No,2,0
2417,Bachelors,2014,Bangalore,3,26,Male,No,4,0
2418,Bachelors,2015,Bangalore,2,27,Female,No,5,1
2419,Bachelors,2015,Bangalore,3,30,Male,No,2,1
2420,Masters,2017,Bangalore,2,27,Male,No,5,0
2421,Bachelors,2017,Bangalore,3,30,Male,No,2,1
2424,Bachelors,2012,Bangalore,3,26,Male,No,4,0
2425,Bachelors,2014,Bangalore,3,27,Male,No,5,0
2435,Bachelors,2015,Bangalore,3,27,Female,No,5,0
2438,Bachelors,2014,Bangalore,3,27,Male,No,5,0
2439,Bachelors,2016,Bangalore,3,29,Female,No,1,0
2440,Bachelors,2012,Bangalore,3,29,Female,No,1,0
2441,Bachelors,2018,Bangalore,3,29,Male,Yes,2,1
2443,Bachelors,2013,Bangalore,3,30,Male,Yes,1,1
2444,Bachelors,2014,Bangalore,3,27,Male,No,5,0
2446,Bachelors,2014,Bangalore,3,30,Female,No,1,0
2449,Bachelors,2016,Bangalore,3,30,Male,No,1,1
2452,Bachelors,2015,Bangalore,3,26,Male,No,4,0
2454,Bachelors,2015,Bangalore,3,26,Male,No,4,0
2457,Bachelors,2016,Bangalore,3,26,Male,No,4,0
2458,PHD,2017,Bangalore,3,28,Female,No,1,0
2462,Bachelors,2012,Bangalore,3,27,Male,No,5,0
2464,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2468,Bachelors,2012,Bangalore,3,27,Male,No,5,0
2469,Bachelors,2018,Bangalore,3,30,Male,Yes,1,1
2470,Bachelors,2012,Bangalore,3,26,Female,No,4,0
2472,Bachelors,2014,Bangalore,3,29,Male,No,2,0
2475,Bachelors,2018,Bangalore,3,27,Female,No,5,1
2476,Bachelors,2014,Bangalore,1,28,Male,No,1,0
2477,Bachelors,2016,Bangalore,3,28,Male,No,1,0
2480,Bachelors,2015,Bangalore,3,28,Male,No,2,0
2481,Bachelors,2014,Bangalore,3,28,Male,No,1,0
2482,Bachelors,2016,Bangalore,3,27,Male,No,5,0
2484,Bachelors,2013,Bangalore,3,30,Female,No,2,1
2485,Bachelors,2016,Bangalore,3,26,Male,No,4,0
2488,Bachelors,2017,Bangalore,3,27,Male,No,5,0
2493,Bachelors,2016,Bangalore,3,29,Female,No,1,1
2494,Bachelors,2017,Bangalore,3,26,Female,No,4,1
2495,Bachelors,2015,Bangalore,3,30,Male,No,0,0
2497,Bachelors,2012,Bangalore,1,30,Female,No,0,0
2506,Bachelors,2017,Bangalore,3,28,Male,No,3,0
2509,Bachelors,2012,Bangalore,3,30,Female,No,0,1
2510,Bachelors,2012,Bangalore,3,29,Female,No,4,0
2511,Bachelors,2014,Bangalore,3,29,Male,No,1,0
2512,Bachelors,2016,Bangalore,3,27,Male,No,5,0
2513,Bachelors,2015,Bangalore,3,28,Male,Yes,4,0
2514,Bachelors,2014,Bangalore,3,26,Male,No,4,0
2516,Bachelors,2014,Bangalore,3,29,Male,No,0,0
2517,Masters,2013,Bangalore,3,30,Male,No,5,1
2519,Bachelors,2014,Bangalore,3,27,Male,No,5,0
2521,Masters,2014,Bangalore,3,30,Male,No,4,1
2527,Bachelors,2014,Bangalore,1,27,Male,No,5,1
2528,Bachelors,2012,Bangalore,3,27,Female,No,5,0
2529,Bachelors,2017,Bangalore,3,27,Male,No,5,0
2531,Bachelors,2015,Bangalore,3,29,Female,No,1,0
2535,Bachelors,2015,Bangalore,3,30,Male,No,0,0
2536,Bachelors,2014,Bangalore,3,28,Female,No,3,0
2537,Bachelors,2017,Bangalore,3,28,Male,No,4,0
2538,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2539,Bachelors,2015,Bangalore,3,28,Female,No,0,0
2542,Bachelors,2016,Bangalore,3,27,Male,No,5,1
2546,Bachelors,2016,Bangalore,3,29,Male,No,5,0
2550,Bachelors,2016,Bangalore,3,30,Male,No,2,1
2553,Bachelors,2013,Bangalore,3,27,Male,No,5,0
2554,Bachelors,2013,Bangalore,3,29,Male,Yes,4,0
2555,Bachelors,2013,Bangalore,3,30,Male,No,5,0
2556,Bachelors,2015,Bangalore,3,26,Male,No,4,0
2558,Bachelors,2012,Bangalore,3,29,Male,Yes,2,1
2559,Masters,2015,Bangalore,3,28,Male,No,0,1
2562,Bachelors,2013,Bangalore,3,27,Male,No,5,0
2564,Bachelors,2017,Bangalore,3,30,Male,No,1,1
2567,Bachelors,2013,Bangalore,3,26,Female,No,4,0
2568,Bachelors,2014,Bangalore,3,28,Male,No,5,0
2569,Bachelors,2017,Bangalore,1,28,Female,No,0,1
2570,Bachelors,2016,Bangalore,3,27,Male,Yes,5,0
2571,Bachelors,2013,Bangalore,3,28,Male,No,5,0
2574,Bachelors,2017,Bangalore,3,26,Male,No,4,0
2576,Bachelors,2013,Bangalore,3,29,Male,No,2,0
2582,Bachelors,2016,Bangalore,3,28,Female,No,1,1
2584,Bachelors,2012,Bangalore,3,27,Female,No,5,0
2585,Bachelors,2014,Bangalore,3,26,Male,No,4,1
2586,Bachelors,2016,Bangalore,3,27,Male,Yes,5,0
2587,Bachelors,2015,Bangalore,3,27,Female,No,5,0
2589,Bachelors,2018,Bangalore,3,26,Male,No,4,1
2590,Bachelors,2012,Bangalore,3,26,Female,No,4,0
2591,Bachelors,2017,Bangalore,3,27,Male,Yes,5,0
2593,Bachelors,2017,Bangalore,3,30,Male,No,3,0
2596,Bachelors,2014,Bangalore,3,26,Female,Yes,4,0
2598,Bachelors,2018,Bangalore,3,28,Male,No,1,1
2600,Bachelors,2013,Bangalore,3,28,Male,No,2,0
2601,Bachelors,2018,Bangalore,3,29,Male,No,0,1
2602,Bachelors,2016,Bangalore,3,29,Male,No,3,0
2604,Bachelors,2013,Bangalore,3,26,Male,No,4,0
2609,Bachelors,2016,Bangalore,3,28,Male,No,2,0
2610,Bachelors,2015,Bangalore,3,29,Male,No,1,0
2611,Bachelors,2016,Bangalore,3,30,Male,No,0,0
2612,Bachelors,2016,Bangalore,3,28,Female,No,1,0
2616,Bachelors,2016,Bangalore,3,28,Male,Yes,3,0
2617,Bachelors,2015,Bangalore,3,28,Male,No,1,0
2620,Bachelors,2015,Bangalore,3,30,Male,No,4,0
2624,Bachelors,2018,Bangalore,3,29,Male,No,0,1
2625,Bachelors,2012,Bangalore,3,28,Female,No,0,0
2630,Bachelors,2014,Bangalore,1,26,Male,No,4,1
2635,Bachelors,2015,Bangalore,3,30,Male,No,3,0
2636,Bachelors,2012,Bangalore,3,29,Male,No,2,1
2638,Bachelors,2013,Bangalore,3,26,Female,No,4,0
2642,Bachelors,2017,Bangalore,3,28,Male,No,3,0
2643,Bachelors,2013,Bangalore,3,28,Male,No,5,0
2647,Bachelors,2012,Bangalore,3,28,Female,No,2,0
2648,Bachelors,2013,Bangalore,3,29,Female,No,5,0
2649,Bachelors,2012,Bangalore,3,27,Female,No,5,1
2651,Bachelors,2015,Bangalore,1,29,Male,No,4,0
2652,Bachelors,2013,Bangalore,2,30,Male,No,0,1
2653,PHD,2018,Bangalore,3,28,Male,No,2,1
2655,Bachelors,2015,Bangalore,3,27,Male,No,5,0
2656,Bachelors,2015,Bangalore,3,30,Female,No,3,1
2657,Bachelors,2012,Bangalore,3,29,Male,No,5,0
2658,Bachelors,2012,Bangalore,3,27,Female,No,5,0
2659,Bachelors,2015,Bangalore,3,26,Female,No,4,0
2661,Bachelors,2013,Bangalore,3,27,Female,No,5,0
2677,Bachelors,2018,Bangalore,3,27,Male,Yes,5,1
2678,Bachelors,2012,Bangalore,3,29,Male,No,1,0
2680,Bachelors,2014,Bangalore,3,30,Male,No,2,1
2683,Bachelors,2014,Bangalore,3,27,Female,No,5,0
2686,Bachelors,2016,Bangalore,2,30,Female,No,4,1
2688,Bachelors,2018,Bangalore,3,28,Male,No,3,1
2689,Bachelors,2014,Bangalore,3,29,Male,No,4,0
2691,Bachelors,2018,Bangalore,3,29,Male,Yes,2,1
2693,Bachelors,2013,Bangalore,2,27,Female,No,5,1
2694,Bachelors,2015,Bangalore,3,30,Male,No,4,0
2695,Bachelors,2012,Bangalore,3,26,Male,No,4,0
2696,Bachelors,2016,Bangalore,3,26,Male,No,4,0
2697,Masters,2017,Bangalore,2,30,Male,No,3,0
2699,Bachelors,2014,Bangalore,3,28,Male,No,3,0
2701,Bachelors,2014,Bangalore,3,27,Male,No,5,0
2704,Bachelors,2015,Bangalore,3,29,Female,No,0,0
2706,Bachelors,2013,Bangalore,3,26,Female,No,4,0
2708,Bachelors,2017,Bangalore,3,30,Male,No,4,0
2710,PHD,2013,Bangalore,3,27,Male,No,5,0
2711,Bachelors,2018,Bangalore,3,28,Male,Yes,1,1
2712,Bachelors,2013,Bangalore,3,29,Male,No,1,0
2715,Bachelors,2012,Bangalore,3,27,Female,No,5,0
2720,Bachelors,2014,Bangalore,3,29,Male,No,4,1
2723,Bachelors,2017,Bangalore,3,30,Female,No,5,0
2727,Bachelors,2018,Bangalore,3,30,Male,Yes,2,1
2728,Bachelors,2016,Bangalore,3,27,Male,No,5,0
2729,Bachelors,2015,Bangalore,3,26,Male,No,4,0
2730,Bachelors,2018,Bangalore,2,28,Female,No,3,1
2731,Bachelors,2012,Bangalore,3,28,Male,No,0,1
2732,Bachelors,2014,Bangalore,3,27,Male,No,5,0
2733,Bachelors,2012,Bangalore,3,28,Female,Yes,0,0
2735,Bachelors,2012,Bangalore,3,26,Female,No,4,0
2737,Bachelors,2016,Bangalore,3,28,Male,Yes,2,0
2740,Bachelors,2015,Bangalore,3,29,Male,No,1,0
2741,Masters,2018,Bangalore,3,27,Male,Yes,5,1
2742,Bachelors,2014,Bangalore,3,28,Male,No,5,0
2745,Bachelors,2014,Bangalore,3,28,Male,No,4,0
2748,Bachelors,2012,Bangalore,3,26,Female,No,4,0
2751,Bachelors,2014,Bangalore,3,30,Male,No,1,0
2752,Bachelors,2018,Bangalore,3,29,Male,No,2,1
2753,Masters,2013,Bangalore,3,30,Male,No,2,1
2754,Bachelors,2016,Bangalore,3,27,Female,No,5,0
2756,Bachelors,2017,Bangalore,1,30,Male,No,1,0
2762,Bachelors,2018,Bangalore,3,29,Male,Yes,1,1
2763,Bachelors,2013,Bangalore,3,30,Male,Yes,0,0
2764,Bachelors,2017,Bangalore,3,27,Male,No,5,1
2770,Bachelors,2016,Bangalore,3,26,Male,No,4,0
2772,Bachelors,2017,Bangalore,3,27,Female,No,5,0
2773,Bachelors,2013,Bangalore,3,30,Male,No,1,0
2775,Masters,2013,Bangalore,3,30,Male,No,1,1
2776,Bachelors,2016,Bangalore,3,29,Male,No,2,1
2777,Bachelors,2016,Bangalore,3,28,Male,No,3,0
2788,Bachelors,2017,Bangalore,1,30,Male,No,2,0
2789,Bachelors,2016,Bangalore,3,28,Male,Yes,3,0
2791,Bachelors,2013,Bangalore,3,30,Female,No,5,0
2792,Bachelors,2016,Bangalore,3,27,Male,No,5,0
2796,Bachelors,2018,Bangalore,3,27,Male,No,5,1
2798,Bachelors,2017,Bangalore,3,29,Male,No,3,0
2799,Bachelors,2013,Bangalore,3,28,Male,No,1,0
2800,Bachelors,2012,Bangalore,3,28,Male,Yes,2,0
2803,Masters,2013,Bangalore,1,29,Female,No,2,1
2805,Bachelors,2014,Bangalore,3,27,Male,No,5,0
2806,Bachelors,2015,Bangalore,3,29,Male,No,4,0
2807,Bachelors,2014,Bangalore,3,29,Male,No,3,1
2808,Bachelors,2018,Bangalore,3,28,Male,No,0,1
2809,Bachelors,2012,Bangalore,3,27,Male,No,5,1
2812,Bachelors,2017,Bangalore,3,29,Male,No,4,0
2814,Bachelors,2017,Bangalore,3,28,Male,No,5,0
2815,Bachelors,2017,Bangalore,3,29,Male,No,0,0
2816,Bachelors,2017,Bangalore,3,30,Male,No,2,0
2821,Bachelors,2012,Bangalore,3,28,Male,No,2,0
2822,Bachelors,2012,Bangalore,3,28,Female,No,4,0
2823,Bachelors,2017,Bangalore,3,29,Female,No,5,0
2824,Bachelors,2015,Bangalore,3,30,Male,Yes,3,0
2826,Bachelors,2018,Bangalore,3,28,Male,No,5,1
2830,Bachelors,2014,Bangalore,3,27,Male,Yes,5,0
2831,Bachelors,2014,Bangalore,3,30,Male,No,0,0
2835,Bachelors,2015,Bangalore,3,27,Male,No,5,0
2838,Bachelors,2017,Bangalore,3,26,Male,No,4,0
2841,Bachelors,2013,Bangalore,3,27,Male,No,5,0
2843,Bachelors,2017,Bangalore,3,28,Female,No,2,1
2846,Bachelors,2013,Bangalore,3,26,Female,No,4,0
2849,PHD,2018,Bangalore,3,27,Male,No,5,1
2850,Bachelors,2013,Bangalore,3,30,Female,No,1,0
2854,Bachelors,2012,Bangalore,3,29,Male,No,4,0
2855,Bachelors,2018,Bangalore,3,27,Male,Yes,5,1
2859,Bachelors,2014,Bangalore,3,29,Male,No,4,0
2860,Bachelors,2014,Bangalore,3,27,Male,No,5,0
2862,Bachelors,2012,Bangalore,3,28,Female,No,0,0
2865,Bachelors,2013,Bangalore,3,26,Female,No,4,0
2874,PHD,2016,Bangalore,3,30,Female,No,5,0
2875,Bachelors,2018,Bangalore,3,28,Male,No,1,1
2878,Bachelors,2015,Bangalore,3,27,Male,No,5,0
2880,Bachelors,2018,Bangalore,3,26,Male,Yes,4,1
2885,Bachelors,2015,Bangalore,3,28,Male,No,2,0
2888,Bachelors,2014,Bangalore,3,26,Male,No,4,0
2890,Bachelors,2016,Bangalore,3,30,Male,No,1,1
2892,Bachelors,2012,Bangalore,3,30,Female,No,1,0
2893,Bachelors,2018,Bangalore,3,29,Male,No,3,1
2895,Bachelors,2016,Bangalore,3,27,Female,No,5,0
2897,Bachelors,2016,Bangalore,3,29,Female,No,0,1
2900,Bachelors,2012,Bangalore,3,29,Male,Yes,2,0
2901,PHD,2014,Bangalore,3,27,Male,No,5,0
2902,Bachelors,2013,Bangalore,3,27,Male,Yes,5,0
2903,Bachelors,2018,Bangalore,3,29,Female,No,3,1
2906,Bachelors,2012,Bangalore,3,26,Male,No,4,0
2909,Bachelors,2014,Bangalore,3,30,Male,No,0,0
2910,Bachelors,2017,Bangalore,3,30,Male,No,0,0
2915,Bachelors,2017,Bangalore,3,29,Male,No,0,0
2916,Bachelors,2018,Bangalore,3,27,Male,No,5,1
2919,Bachelors,2013,Bangalore,3,27,Male,No,5,1
2920,Bachelors,2014,Bangalore,3,26,Male,No,4,0
2923,Bachelors,2017,Bangalore,3,26,Male,No,4,0
2925,Bachelors,2017,Bangalore,3,29,Male,No,1,0
2926,Bachelors,2013,Bangalore,3,29,Female,No,3,0
2927,Bachelors,2015,Bangalore,3,29,Male,No,5,0
2930,Bachelors,2013,Bangalore,3,27,Female,Yes,5,0
2931,Bachelors,2016,Bangalore,3,26,Male,No,4,0
2932,Bachelors,2014,Bangalore,3,27,Male,No,5,1
2933,Bachelors,2012,Bangalore,3,28,Male,No,2,0
